Id;Name;PIW name;Religion;Culture;SizeModifier;Pashas;Climate;Ice?;Storm?;Galleys;Manpower;Income;Terrain;ToT-SPA;ToT-POR;HRE;Mine(1) ?;MineValue;Goods;Uprgadable;CoT Historical Modifier;Difficulty for Colonization;Native Combat Strength;Ferocity;Efficiency of Natives in combat;Negotiation Value for Trading Posts;Natives Tolerance value ;City XPos;City YPos;Army XPos;ArmyYPos;PortXPos;Port YPos;Manufactory XPos; Manufactory YPos;Port/sea Adjacency;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Area;Region;Continent;;Extra River Desc Link 1;Extra River Desc Link 2;Extra River Desc Link 3;;Fill coord X;Fill coord Y;;;;;;;;;;;;;;;;
268;Vologda;inland;orthodox;russian;0;0;7;0;0;0;4;6;1;0;0;0;0;0;NAVS;0;-1;0;0;0;0;0;0;11178;900;11095;905;0;0;11247;900;0;11174;996;5;11143;988;5;11107;987;6;11147;1031;3;Russia;Eastern Europe;Europe;Vologda;0;0;0;0;11165;950;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
269;Arkhangelsk;inland;orthodox;ugric;0;0;7;0;0;0;1;2;1;0;0;0;0;0;Furs;0;-1;0;0;0;0;0;0;11078;684;11141;785;0;0;11018;759;0;11278;682;5;11202;663;6;11118;642;5;11212;788;5;Russia;Eastern Europe;Europe;Arkhangelsk;0;0;0;0;11190;689;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
270;Moscow;inland;orthodox;russian;0;0;7;0;0;0;12;13;1;0;0;0;0;0;grai;1;3;0;0;0;0;0;0;11071;1162;11197;1126;0;0;11137;1136;0;11026;1056;0;11055;1059;1;11005;1068;4;10999;1151;3;Russia;Eastern Europe;Europe;Moskva;1390;0;0;0;11066;1116;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
271;Vladimir;inland;orthodox;russian;0;0;7;0;0;0;8;8;1;0;0;0;0;0;mineral;1;2;0;0;0;0;0;0;11370;1020;11441;987;0;0;11314;978;0;11510;815;5;11431;776;4;11357;756;5;11351;826;3;Russia;Eastern Europe;Europe;Vladimir;0;0;0;0;11389;945;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
272;Nizhgorod;inland;orthodox;russian;0;0;7;0;0;0;6;6;1;0;0;0;0;0;grai;0;2;0;0;0;0;0;0;11355;1109;11440;1136;0;0;11275;1113;0;11343;1162;3;11383;1168;1;11398;1112;5;11324;1102;6;Russia;Eastern Europe;Europe;Nizhniy Novgorod;0;0;0;0;11342;1142;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
273;Savolaks;inland;catholic;ugric;0;0;7;0;0;0;1;6;1;0;0;0;0;0;metal;0;1;0;0;0;0;0;0;10597;822;10640;732;0;0;10598;708;0;10653;814;6;10613;665;7;10633;817;5;-100;-100;0;Russia;Eastern Europe;Europe;Olofsborg;0;0;0;0;10626;761;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
274;Novgorod;inland;orthodox;russian;0;0;7;0;0;0;8;9;1;0;0;0;0;0;Furs;0;4;0;0;0;0;0;0;10922;1002;10962;1022;0;0;10849;1081;0;10890;981;3;10841;1003;1;10943;1042;2;-100;-100;0;Russia;Eastern Europe;Europe;Novgorod;0;0;0;0;10884;1027;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
275;Ingermanland;coastal;orthodox;ugric;0;0;7;0;0;0;3;6;4;0;0;0;0;0;fish;1;2;0;0;0;0;0;0;10725;976;10788;984;10682;996;10731;1022;879;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Baltic;Eastern Europe;Europe;Narva;1394;0;0;0;10733;999;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
276;Estland;coastal;protestant;ugric;0;0;7;0;0;0;3;6;1;0;0;0;0;0;grai;1;1;0;0;0;0;0;0;10590;1059;10664;1065;10558;1042;10624;1046;879;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Baltic;Eastern Europe;Europe;Reval;0;0;0;1;10615;1069;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
277;Pskov;inland;orthodox;russian;0;0;7;0;0;0;5;5;1;0;0;0;0;0;grai;0;1;0;0;0;0;0;0;10731;1086;10779;1149;0;0;10736;1156;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Russia;Eastern Europe;Europe;Pskov;1433;1455;0;0;10739;1122;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
278;Tver;inland;orthodox;russian;0;0;7;0;0;0;5;5;1;0;0;0;0;0;grai;0;0;0;0;0;0;0;0;10912;1214;10914;1123;0;0;10836;1126;0;10947;1184;0;10832;1170;0;-100;-100;0;-100;-100;0;Russia;Eastern Europe;Europe;Tver;0;0;0;0;10878;1155;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
279;Tula;inland;orthodox;russian;0;0;7;0;0;0;5;5;1;0;0;0;0;0;grai;0;0;0;0;0;0;0;0;11033;1229;11096;1263;0;0;10909;1263;0;10993;1219;1;-100;-100;0;-100;-100;0;-100;-100;0;Russia;Eastern Europe;Europe;Tula;0;0;0;0;11012;1242;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
280;Welikia;inland;orthodox;russian;0;0;7;0;0;0;5;6;1;0;0;0;0;0;grai;1;1;0;0;0;0;0;0;10844;1306;10862;1233;0;0;10791;1278;0;10777;1198;2;10802;1199;1;10815;1314;7;-100;-100;0;Russia;Eastern Europe;Europe;Velikije Luki;0;0;0;0;10800;1248;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
281;Polotsk;inland;orthodox;lithuanian;0;0;7;0;0;0;5;5;1;0;0;0;0;0;metal;1;-1;0;0;0;0;0;0;10678;1246;10717;1237;0;0;10688;1305;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Russia;Eastern Europe;Europe;Vitebsk;0;0;0;0;10681;1262;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
282;Livland;coastal;protestant;ugric;0;0;5;0;0;0;5;6;4;0;0;0;0;0;grai;0;-1;0;0;0;0;0;0;10578;1142;10685;1146;10524;1143;10603;1187;878;10628;1130;3;-100;-100;0;-100;-100;0;-100;-100;0;Baltic;Eastern Europe;Europe;Dorpat;0;0;0;0;10608;1151;10476;1120;10486;1075;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
283;Kurland;coastal;protestant;baltic;0;0;5;0;0;0;4;7;1;0;0;0;0;0;grai;0;2;0;0;0;0;0;0;10597;1276;10462;1201;10510;1196;10549;1228;878;10509;1274;2;10513;1217;4;10525;1307;5;-100;-100;0;Baltic;Eastern Europe;Europe;Riga;0;0;0;1;10532;1245;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
284;Belarus;inland;orthodox;lithuanian;0;0;7;0;0;0;5;8;1;0;0;0;0;0;NAVS;0;0;0;0;0;0;0;0;10753;1350;10601;1355;0;0;10757;1390;0;10573;1370;5;10568;1323;6;10722;1348;2;-100;-100;0;Russia;Eastern Europe;Europe;Minsk;1429;0;0;0;10682;1361;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
285;Smolensk;inland;orthodox;russian;0;0;7;0;0;0;5;4;0;0;0;0;0;0;grai;0;0;0;0;0;0;0;0;10900;1444;10896;1357;0;0;10860;1454;0;10848;1422;1;-100;-100;0;-100;-100;0;-100;-100;0;Russia;Eastern Europe;Europe;Smolensk;0;0;0;0;10868;1422;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
286;Kursk;inland;orthodox;russian;0;0;7;0;0;0;5;4;0;0;0;0;0;0;grai;0;-1;0;0;0;0;0;0;10970;1455;11028;1347;0;0;10970;1347;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Russia;Eastern Europe;Europe;Kursk;0;0;0;0;10989;1385;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
287;Mozyr;inland;orthodox;lithuanian;0;0;7;0;0;0;5;3;0;0;0;0;0;0;wool;0;0;0;0;0;0;0;0;10774;1541;10827;1533;0;0;10743;1461;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Russia;Eastern Europe;Europe;Mogilev;0;0;0;0;10785;1498;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
288;Lithuania;inland;catholic;lithuanian;0;0;7;0;0;0;5;8;1;0;0;0;0;0;grai;1;0;0;0;0;0;0;0;10541;1445;10658;1451;0;0;10580;1429;0;10623;1425;4;10558;1497;3;10532;1512;2;-100;-100;0;Poland;Eastern Europe;Europe;Vilnius;0;0;0;0;10572;1443;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
289;Memel;coastal;protestant;baltic;0;0;5;0;0;0;4;6;4;0;0;0;0;0;grai;0;1;0;0;0;0;0;0;10431;1313;10463;1301;10404;1291;10446;1274;878;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Memel;0;0;0;1;10449;1304;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
290;Prussia;coastal;protestant;baltic;0;0;5;0;0;0;4;8;1;0;0;0;0;0;NAVS;0;1;0;0;0;0;0;0;10407;1387;10492;1364;10388;1348;10487;1422;878;10408;1460;7;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Königsberg;0;0;0;1;10472;1392;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
291;Mazovia;inland;catholic;polish;0;0;5;0;0;0;6;10;1;0;0;0;0;0;clo;1;2;0;0;0;0;0;0;10423;1541;10450;1476;0;0;10465;1504;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Poland;Eastern Europe;Europe;Warszawa;1426;0;0;0;10447;1518;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
292;Podlasia;inland;catholic;polish;0;0;7;0;0;0;4;6;1;0;0;0;0;0;grai;0;1;0;0;0;0;0;0;10540;1644;10510;1669;0;0;10569;1554;0;10574;1611;4;10488;1665;0;10478;1669;0;-100;-100;0;Poland;Eastern Europe;Europe;Lublin;0;0;0;0;10542;1608;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
293;Volyn;inland;catholic;lithuanian;0;0;7;0;0;0;4;3;4;0;0;0;0;0;wool;0;-1;0;0;0;0;0;0;10650;1567;10702;1593;0;0;10631;1593;0;10654;1631;2;10677;1649;1;10671;1666;4;10682;1561;1;Poland;Eastern Europe;Europe;Brest Litovsk;0;0;0;0;10666;1604;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
294;Chernigov;inland;orthodox;ruthenian;0;0;7;0;0;0;4;6;0;0;0;0;0;0;metal;1;-1;0;0;0;0;0;0;10779;1652;10744;1695;0;0;10823;1643;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Poland;Eastern Europe;Europe;Chernigov;0;0;0;0;10788;1620;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
295;Ukraina;inland;orthodox;ruthenian;0;10;7;0;0;0;8;14;0;0;0;0;0;0;grai;0;2;0;0;0;0;0;0;10849;1794;10899;1697;0;0;10805;1704;0;10793;1784;4;-100;-100;0;-100;-100;0;-100;-100;0;Ukraine;Eastern Europe;Europe;Kiev;1430;0;0;0;10851;1744;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
296;Jedisan;coastal;orthodox;ruthenian;0;10;3;0;0;0;5;5;0;0;0;0;0;0;wool;0;3;0;0;0;0;0;0;10937;1977;10879;1873;10937;2028;10960;1897;1014;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Ukraine;Eastern Europe;Europe;Ochakov;0;0;0;1;10904;1899;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
297;Podolia;inland;catholic;ruthenian;0;0;7;0;0;0;5;6;0;0;0;0;0;0;grai;0;0;0;0;0;0;0;0;10683;1815;10804;1865;0;0;10702;1745;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Ukraine;Eastern Europe;Europe;Czernowitz;0;0;0;0;10710;1793;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
298;Galizien;inland;catholic;polish;0;0;7;0;0;0;5;9;0;0;0;0;0;0;grai;0;2;0;0;0;0;0;0;10640;1744;10598;1712;0;0;10560;1708;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Poland;Eastern Europe;Europe;Lwow;0;0;0;0;10599;1729;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
299;Krakow;inland;catholic;polish;0;0;5;0;0;0;7;13;1;0;0;0;0;0;clo;1;3;0;0;0;0;0;0;10501;1741;10431;1736;0;0;10356;1748;0;10468;1718;1;-100;-100;0;-100;-100;0;-100;-100;0;Poland;Eastern Europe;Europe;Krakow;0;0;0;0;10446;1744;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
300;Wielkopolska;inland;catholic;polish;0;0;5;0;0;0;6;12;0;0;0;0;0;0;clo;1;1;0;0;0;0;0;0;10357;1673;10378;1581;0;0;10408;1669;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Poland;Eastern Europe;Europe;Gniezno;0;0;0;0;10371;1642;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
301;Danzig;coastal;protestant;german;0;0;5;0;0;0;5;12;4;0;0;0;0;0;grai;1;3;0;0;0;0;0;0;10334;1435;10378;1415;10336;1400;10355;1472;876;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Danzig;0;0;0;1;10352;1445;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
302;Hinterpommern;coastal;protestant;german;0;0;5;0;0;0;4;6;4;0;0;1;0;0;Salt;0;2;0;0;0;0;0;0;10128;1481;10273;1441;10146;1458;10121;1510;876;10228;1438;0;10149;1493;6;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Stettin;0;0;0;1;10211;1459;10132;1408;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
303;Poznan;inland;protestant;polish;0;0;5;0;0;0;5;7;1;0;0;0;0;0;Salt;0;0;0;0;0;0;0;0;10260;1539;10325;1574;0;0;10258;1597;0;10291;1498;3;10225;1579;1;10303;1525;1;-100;-100;0;Germany;HRE;Europe;Poznan;0;0;0;0;10275;1548;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
304;Vorpommern;coastal;protestant;german;0;0;5;0;0;0;4;7;4;0;0;1;0;0;NAVS;0;1;0;0;0;0;0;0;10018;1451;10073;1498;10047;1451;9984;1452;875;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Stralsund;0;0;0;1;10018;1472;10077;1454;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
305;Mecklemburg;coastal;protestant;german;0;0;3;0;0;0;6;10;0;0;0;1;0;0;NAVS;0;3;0;0;0;0;0;0;9920;1497;9920;1461;9958;1438;9948;1453;875;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Lübeck;0;0;0;1;9927;1466;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
306;Holstein;coastal;protestant;german;0;0;5;0;0;0;5;13;0;0;0;1;0;0;fish;1;2;0;0;0;0;0;0;9888;1400;9858;1391;9810;1393;9869;1433;939;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Hamburg;0;0;0;1;9909;1417;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
307;Sjælland;coastal;protestant;scandinavian;0;0;3;0;0;0;6;16;0;0;0;0;0;0;fish;1;3;0;0;0;0;0;0;10009;1359;9917;1334;9932;1389;9979;1356;875;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Denmark;Scandinavia;Europe;København;0;0;0;1;9921;1333;9941;1366;9974;1393;9994;1353;10002;1396;10012;1390;-1;-1;-1;-1;-1;-1
308;Gotland;coastal;protestant;scandinavian;0;0;5;0;0;0;2;8;1;0;0;0;0;0;fish;0;1;0;0;0;0;0;0;10292;1213;10316;1194;10264;1245;10297;1231;877;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Sweden;Scandinavia;Europe;Visby;0;0;0;1;10295;1224;10323;1176;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
309;Jylland;coastal;protestant;scandinavian;0;0;3;0;0;0;5;15;0;0;0;0;0;0;grai;0;1;0;0;0;0;0;0;9910;1243;9850;1281;9935;1238;9879;1317;1362;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Denmark;Scandinavia;Europe;Aalborg;0;0;0;1;9874;1278;9876;1209;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
310;Hannover;inland;protestant;german;0;0;5;0;0;0;5;12;0;0;0;1;0;0;clo;1;2;0;0;0;0;0;0;9863;1595;9848;1540;0;0;9895;1566;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Hannover;1423;0;0;0;9861;1536;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
311;Magdeburg;inland;protestant;german;0;0;5;0;0;0;4;14;0;0;0;1;0;0;clo;1;3;0;0;0;0;0;0;9972;1545;9992;1567;0;0;9994;1604;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Magdeburg;0;0;0;0;9962;1567;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
312;Brandenburg;inland;protestant;german;0;0;5;0;0;0;8;12;1;0;0;1;0;0;wool;1;4;0;0;0;0;0;0;10067;1557;10086;1596;0;0;10058;1634;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Berlin;1424;0;0;0;10080;1617;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
313;Küstrin;inland;protestant;german;0;0;5;0;0;0;4;6;1;0;0;1;0;0;wool;1;1;0;0;0;0;0;0;10145;1605;10215;1534;0;0;10174;1584;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Küstrin;0;0;0;0;10156;1559;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
314;Silesia;inland;protestant;german;0;0;5;0;0;0;6;10;0;0;0;1;0;0;metal;1;2;0;0;0;0;0;0;10236;1647;10298;1706;0;0;10252;1699;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Breslau;1425;0;0;0;10220;1657;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
315;Moravia;inland;catholic;czech;0;0;5;0;0;0;5;6;1;0;0;1;0;0;Wine;1;1;0;0;0;0;0;0;10249;1831;10269;1807;0;0;10303;1784;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Brünn;0;0;0;0;10291;1769;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
316;Carpathia;inland;catholic;slovak;0;10;5;0;0;0;3;3;2;0;0;0;0;0;NAVS;0;0;0;0;0;0;0;0;10304;1852;10538;1802;0;0;10432;1809;0;10491;1790;1;10521;1796;6;10501;1808;5;-100;-100;0;Danube;Central Europe;Europe;Kassa;1428;0;0;0;10446;1804;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
317;Ruthenia;inland;orthodox;ruthenian;0;0;5;0;0;0;3;3;2;0;0;0;0;0;grai;0;0;0;0;0;0;0;0;10609;1927;10658;1889;0;0;10573;1834;0;10649;1934;6;10534;1856;4;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Ungvàr;0;0;0;0;10591;1877;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
318;Moldova;inland;orthodox;romanian;0;20;5;0;0;0;3;6;1;0;0;0;0;0;wool;0;1;0;0;0;0;0;0;10705;2092;10707;1915;0;0;10736;2003;0;10744;1912;3;10699;2008;4;10765;2008;0;-100;-100;0;Danube;Central Europe;Europe;Iasi;0;0;0;0;10732;1966;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
319;Bujak;inland;orthodox;romanian;0;10;3;0;0;0;3;5;4;0;0;0;0;0;wool;0;0;0;0;0;0;0;0;10876;2046;10886;1995;0;0;10844;1976;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Chilia;0;0;0;0;10849;1999;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
320;Dobrudja;inland;orthodox;slavonic;0;10;3;0;0;0;3;3;4;0;0;0;0;0;fish;0;-1;0;0;0;0;0;0;10812;2175;10847;2124;0;0;10762;2085;0;10781;2110;1;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Silistria;0;0;0;0;10798;2098;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
321;Rumelia;coastal;orthodox;slavonic;0;40;3;0;0;0;3;6;1;0;0;0;0;0;NAVS;0;0;0;0;0;0;0;0;10774;2308;10813;2212;10821;2288;10714;2251;1013;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Balkans;Central Europe;Europe;Varna;0;0;0;1;10757;2259;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
322;Wallachia;inland;orthodox;romanian;0;20;5;0;0;0;3;8;1;0;0;0;0;0;grai;0;1;0;0;0;0;0;0;10723;2159;10615;2176;0;0;10668;2144;0;10652;2168;4;10681;2224;3;10642;2222;0;10638;2111;2;Balkans;Central Europe;Europe;Bucuresti;0;0;0;0;10642;2183;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
323;Transylvania;inland;protestant;magyar;0;10;5;0;0;0;3;6;2;0;0;0;0;0;wool;1;-1;0;0;0;0;0;0;10600;2102;10645;2019;0;0;10562;2029;0;10575;2071;4;10612;1981;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Hermannstadt;1391;0;0;0;10602;2033;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
324;Maros;inland;reformed;magyar;0;10;5;0;0;0;4;6;1;0;0;0;0;0;NAVS;0;-1;0;0;0;0;0;0;10522;1931;10429;2000;0;0;10462;2016;0;10505;2013;2;10479;1898;3;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Karlsburg;0;0;0;0;10482;1950;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
325;Magyar;inland;reformed;magyar;0;50;5;0;0;0;3;11;0;0;0;0;0;0;grai;0;1;0;0;0;0;0;0;10407;1937;10360;1952;0;0;10320;1942;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Eger;0;0;0;0;10366;1904;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
326;Presburg;inland;catholic;slovak;0;10;5;0;0;0;4;6;0;0;0;0;0;0;grai;0;0;0;0;0;0;0;0;10265;1876;10270;1898;0;0;10230;1881;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Preáburg;0;0;0;0;10250;1889;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
327;Ostmarch;inland;catholic;german;0;10;5;0;0;0;4;8;1;0;0;1;0;0;metal;1;1;0;0;0;0;0;0;10109;1887;10200;1873;0;0;10082;1860;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Krems;0;0;0;0;10162;1867;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
328;Bohemia;inland;protestant;czech;0;0;5;0;0;0;4;13;1;0;0;1;0;0;grai;1;2;0;0;0;0;0;0;10126;1768;10158;1786;0;0;10209;1770;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Prag;0;0;0;0;10140;1780;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
329;Erz;inland;catholic;german;0;0;5;0;0;0;3;5;2;0;0;1;0;0;metal;1;2;0;0;0;0;0;0;10175;1697;10090;1706;0;0;10208;1716;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Danube;Central Europe;Europe;Karlsbad;0;0;0;0;10148;1678;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
330;Sudeten;inland;protestant;czech;0;0;5;0;0;0;3;6;2;0;0;1;0;0;mineral;1;1;0;0;0;0;0;0;10060;1795;10093;1823;0;0;10062;1740;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Pilsen;0;0;0;0;10043;1804;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
331;Sachsen;inland;protestant;german;0;0;5;0;0;0;4;11;1;0;0;1;0;0;metal;1;2;0;0;0;0;0;0;10005;1679;10032;1683;0;0;9951;1697;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Dresden;0;0;0;0;9991;1678;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
332;Anhalt;inland;protestant;german;0;0;5;0;0;0;4;9;0;0;0;1;0;0;wool;1;1;0;0;0;0;0;0;9891;1632;9917;1654;0;0;9886;1686;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Dessau;0;0;0;0;9894;1639;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
333;Hessen;inland;reformed;german;0;0;5;0;0;0;4;11;1;0;0;1;0;0;clo;1;2;0;0;0;0;0;0;9832;1644;9797;1677;0;0;9804;1611;0;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;Germany;HRE;Europe;Kassel;0;0;0;0;9815;1659;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
